id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48394854,Big and spacious Cabin overlooking the river,390656794,Patricia,Northumberland,Southesk,46.936985,-65.817841,Private room,270,1,10,2021-10-24,3.49,1,150,10,
48398808,*NEW* (RED) Spacious Cottage - Best View in Alma!,120135986,Patrick,Albert,Alma,45.6049,-64.94909,Entire home/apt,171,2,35,2021-09-28,9.05,3,321,35,
48460926,"Downtown Cozy Apartment - 2Bed, WiFi, Full Kitchen",252277,Sarah,Westmorland,Moncton,46.09114,-64.7871,Entire home/apt,91,1,22,2021-10-16,10.65,6,42,22,
48479679,Private 2 bedrooms - nonshared -1KM NBCC Moncton,217958381,Rafael,Westmorland,Moncton,46.10378,-64.81622,Entire home/apt,119,1,3,2021-08-05,0.39,37,0,3,
48503166,"Queen bed, 1 block to Event Center (R3)",122511550,Pete,Westmorland,Moncton,46.09018,-64.78526,Private room,50,1,20,2021-08-21,17.65,5,358,20,
48503339,O’Sea Lavender Farm,11972296,Jennifer,Kent,Wellington,46.45172,-64.64838,Entire home/apt,169,7,12,2021-09-04,2.48,2,174,12,
48516699,"Dan’s Place By The Caves -St. Martins , NB Canada",255848865,Wendy,Saint John,Saint Martins,45.35953,-65.52695,Entire home/apt,149,3,10,2021-09-10,2.56,1,88,10,
48517456,LongJohns Lodge -right on the trail!! 4 Bedrooms,238714878,Liana & Doug,Gloucester,Bathurst,47.41756,-65.79744,Private room,435,3,2,2021-10-01,1.67,5,234,2,
48520724,Off Main St. cozy private loft with brass bed (R5),122511550,Pete,Westmorland,Moncton,46.0908,-64.78646,Private room,50,1,8,2021-10-13,1.07,5,362,8,
48523138,"1 Block to Main & Events Center, most cozy rm (R1)",122511550,Pete,Westmorland,Moncton,46.0902,-64.78636,Private room,40,1,33,2021-10-26,8.92,5,328,33,
48525286,Cozy Loft 1 block from Event Centre & Main St (R4),122511550,Pete,Westmorland,Moncton,46.08933,-64.78517,Private room,50,1,12,2021-10-27,2.59,5,365,12,
48525903,Enjoy nature and enjoy family warmth,391570290,Raj,Westmorland,Moncton,46.08831,-64.81225,Private room,50,1,6,2021-10-11,6,2,177,6,
48525956,Downtown 1 block from new events centre (R2),122511550,Pete,Westmorland,Moncton,46.09111,-64.78499,Private room,50,1,27,2021-10-27,10.66,5,0,27,
48526435,PRIVATE APART- 2 BR: Modern & Cozy @ 10 min to DT.,349797496,Andre,York,Fredericton,45.98099,-66.72149,Entire home/apt,100,3,11,2021-10-07,3.59,1,339,11,
48526679,"Utopia’s Edge, lakeside cottage",259166682,Michelle,Charlotte,Saint George,45.16373,-66.77849,Entire home/apt,225,3,16,2021-10-17,3.04,1,0,16,
48544872,3bdrm Entire house in Dieppe - good for isolation,360828621,Linn,Westmorland,Moncton,46.10272,-64.67788,Entire home/apt,125,2,7,2021-09-04,2.02,10,146,7,
48545998,"Warm Cottage Getaway | Near the Beach, ♛Queen Beds",391697913,Marc,Westmorland,Shediac,46.22374,-64.31208,Entire home/apt,109,1,7,2021-09-15,0.96,1,62,7,
48547624,"Private, cozy, non shared, 1.3km from NBCC",217958381,Rafael,Westmorland,Moncton,46.10066,-64.82007,Entire home/apt,119,1,2,2021-09-12,0.83,37,0,2,
48547721,"Private, cozy, non shared, 1.3km from NBCC",217958381,Rafael,Westmorland,Moncton,46.10243,-64.82204,Entire home/apt,119,1,0,,,37,0,0,
48547896,L’Adrienne - Cottage by the Sea,66119697,Lindsay,Kent,Wellington,46.42619,-64.63119,Entire home/apt,159,3,4,2021-08-08,1.09,1,0,4,
48569145,Miramichi River Summer Fun Destination!,153020017,Jenn And Brian,Carleton,Aberdeen,46.51795,-67.15974,Entire home/apt,65,2,4,2021-09-05,0.75,1,118,4,
48591281,The Pineapple Express Cottage near Parlee Beach!,136598639,Alesha,Westmorland,Shediac,46.23464,-64.51732,Entire home/apt,190,6,3,2021-08-28,1.29,1,167,3,
48608978,Beach paradise just a click away,285123357,Philip,Westmorland,Shediac,46.23866,-64.50733,Entire home/apt,230,2,6,2021-08-08,1.04,3,256,6,
48618466,Beautiful semi-detached in the heart of Shediac!,116275665,Alexis,Westmorland,Shediac,46.22713,-64.53541,Entire home/apt,165,7,4,2021-09-04,1.33,1,242,4,
48636716,Birdhouse on the river,355023898,Sharon,Queens,Chipman,46.15617,-65.89462,Entire home/apt,219,2,0,,,2,121,0,
48644181,Spacious and charming uptown apartment,193525307,Mike,Saint John,City of Saint John,45.27314,-66.05126,Entire home/apt,95,3,0,,,3,0,0,
48675672,Beach Street Inn: The Gables 6 (SeaHorse),129006725,Beth,Saint John,Saint Martins,45.35417,-65.5394,Private room,195,1,4,2021-09-12,1.58,6,141,4,
48677293,Beach Street Inn: The Gables 1 (Harmony),129006725,Beth,Saint John,Saint Martins,45.35307,-65.53878,Private room,195,1,0,,,6,138,0,
48677436,Beach Street Inn: The Gables 2 (Dawn of Day),129006725,Beth,Saint John,Saint Martins,45.35307,-65.53878,Private room,195,1,1,2021-07-30,0.33,6,141,1,
48677560,Beach Street Inn: The Gables 3 (Regent),129006725,Beth,Saint John,Saint Martins,45.35307,-65.53878,Private room,195,1,2,2021-10-08,0.48,6,139,2,
48677668,Beach Street Inn: The Gables 4 (Rainbow),129006725,Beth,Saint John,Saint Martins,45.35307,-65.53878,Private room,195,1,0,,,6,141,0,
48677757,Beach Street Inn: The Gables 5,129006725,Beth,Saint John,Saint Martins,45.35307,-65.53878,Private room,195,1,0,,,6,140,0,
48681665,The Juliet Suite at The Montague Rose B&B,392742003,Ben,Charlotte,Saint Andrews,45.07364,-67.04994,Private room,160,1,3,2021-08-02,0.72,4,259,3,
48708430,SERENE WATERFRONT at your door,11244250,Shirley,Westmorland,Shediac,46.23605,-64.45785,Entire home/apt,95,4,9,2021-07-12,2.55,1,116,9,
48710648,Hathway cove cottages. Deer Island NB..,355893476,Wade,Charlotte,West Isles,45.00807,-66.94147,Entire home/apt,175,1,18,2021-09-19,5.87,2,1,18,
48729733,Upper Rexton House With View of the River,392635717,Geoff,Kent,Richibucto,46.64163,-64.89271,Entire home/apt,350,2,4,2021-10-10,1.60,1,125,4,
48734423,Studio apartment with Queen bed & parking downtown,393145634,Brock,Westmorland,Moncton,46.09888,-64.77819,Entire home/apt,65,2,6,2021-10-15,6,5,365,6,
48734745,C2 - LARGE unshared 1 bedroom apartment downtown,393145634,Brock,Westmorland,Moncton,46.09727,-64.77828,Entire home/apt,72,2,10,2021-09-02,3.49,5,365,10,
48735076,C3 - Large unshared 1 bedroom apartment downtown,393145634,Brock,Westmorland,Moncton,46.09812,-64.7786,Entire home/apt,72,2,4,2021-09-26,2.14,5,333,4,
48735371,C4 - Large unshared 1 bedroom apartment downtown,393145634,Brock,Westmorland,Moncton,46.09825,-64.77864,Entire home/apt,72,2,8,2021-08-31,2.55,5,315,8,
48735502,C5 Downtown Unshared apartment with Queen Bedroom,393145634,Brock,Westmorland,Moncton,46.09737,-64.77852,Entire home/apt,72,2,5,2021-05-15,2.88,5,364,5,
48746428,THE LAKEHOUSE ON INDIAN LAKE,150704150,Marlin,Sunbury,Sheffield,45.93562,-66.28541,Entire home/apt,400,2,14,2021-10-24,5.00,1,210,14,
48754184,Cozy Beach Cottage,393302689,Kim,Westmorland,Shediac,46.236,-64.50556,Entire home/apt,100,7,5,2021-08-28,0.76,1,17,5,
48766009,One bedroom with Private shower-basement setting,388555843,Kevin,Westmorland,Moncton,46.11355,-64.85098,Private room,199,3,0,,,1,180,0,
48766029,Little Oak Hive and Forest Spa,70505768,Erin And Clinton,Albert,Harvey,45.7304,-64.67579,Entire home/apt,225,2,12,2021-10-24,6.92,2,100,12,
48769164,Relaxing couples retreat with large  jacuzzi tub,320947884,Lisa,Charlotte,Saint George,45.12339,-66.81838,Entire home/apt,125,2,8,2021-10-09,4.14,3,361,8,
48784896,"Riverview Guesthouse ""The Loft""",59816414,Leslie,Charlotte,Saint George,45.13652,-66.82237,Entire home/apt,80,2,44,2021-10-21,6.91,1,174,44,
48811514,Modern Living Facility,393757454,Randy,Victoria,Gordon,46.89146,-67.39859,Entire home/apt,167,1,10,2021-09-27,2.50,1,170,10,
48829374,PARLEE BEACH SLEEPS 10 WITH BUNK HOUSE,393863509,Jordan,Westmorland,Shediac,46.23644,-64.51441,Entire home/apt,199,3,10,2021-09-06,2.63,2,0,10,
48841607,Lake Life on Chamcook Lake,250949561,Kim,Charlotte,Saint Andrews,45.13896,-67.07424,Entire home/apt,200,2,29,2021-09-06,4.83,1,0,29,
48861054,Sunny Angelview Townhouse,76949637,John,York,Fredericton,45.96564,-66.69186,Entire home/apt,82,3,10,2021-09-13,1.99,1,0,10,
48862287,Amazing apartament in the heart of Moncton !,89170609,Mike,Westmorland,Moncton,46.09991,-64.796,Entire home/apt,56,6,0,,,1,303,0,
48868265,Entire Family Bubble Beach House,330071567,Patrick,Kent,Dundas,46.34591,-64.57149,Entire home/apt,357,2,12,2021-08-22,4.29,2,105,12,
48894665,Unique Cordwood Country Home,56591770,Wanda,Charlotte,Saint David,45.2391,-67.19227,Entire home/apt,205,2,24,2021-09-01,7.74,2,163,24,
48903131,Zion-Inn 2,220303536,Zion-Inn,Saint John,City of Saint John,45.25844,-66.07085,Private room,34,1,2,2021-10-27,0.43,14,306,2,
48903263,Zion-Inn 3,220303536,Zion-Inn,Saint John,City of Saint John,45.25877,-66.07165,Private room,35,1,3,2021-06-07,0.43,14,116,3,
48907936,Ocean Bay Escape - St. Andrews Beach Home,43631561,Brianne,Charlotte,Saint Andrews,45.13574,-67.03671,Entire home/apt,246,2,15,2021-10-17,3.69,1,237,15,
48920151,Charming privet Bedroom with Smart Tv,220303536,Zion-Inn,Saint John,City of Saint John,45.25977,-66.07009,Private room,67,1,10,2021-06-27,1.79,14,332,10,
48927264,"Private, cozy, non shared, 1.3km from NBCC",217958381,Rafael,Westmorland,Moncton,46.10137,-64.82017,Entire home/apt,159,1,2,2021-08-04,0.76,37,0,2,
48927279,"Private, cozy, non shared, 1.3km from NBCC",217958381,Rafael,Westmorland,Moncton,46.1026,-64.82156,Entire home/apt,119,1,4,2021-07-23,1.15,37,0,4,
48927481,"Private, cozy, non shared, 1.2km from NBCC",217958381,Rafael,Westmorland,Moncton,46.10279,-64.8216,Entire home/apt,74,1,8,2021-08-12,1.97,37,0,8,
48928128,Executive Uptown Apartment,394649880,Melissa,York,Fredericton,45.93187,-66.64463,Entire home/apt,112,7,12,2021-10-16,1.90,1,101,12,
48928856,"Private,Clean,Cozy 3 bedroom apart500m to Hospital",217958381,Rafael,Westmorland,Moncton,46.10863,-64.80279,Entire home/apt,119,1,2,2021-06-24,0.63,37,0,2,
48931700,Family home in quiet neighbourhood in Riverview,394673054,Pauline,Albert,Coverdale,46.05639,-64.81227,Entire home/apt,150,7,2,2021-08-10,0.63,1,0,2,
48941381,The White House by the River,242123587,Virginia,Westmorland,Shediac,46.21571,-64.56125,Entire home/apt,250,3,3,2021-09-10,1.01,1,159,3,
48942456,TLC by the Sea – Cottage Oasis by Parlee Beach,38275917,Lauren,Westmorland,Shediac,46.23652,-64.51666,Entire home/apt,200,7,8,2021-09-21,2.50,1,221,8,
48974281,Belliveau Beach Corner Cottage,394987112,Matt,Westmorland,Shediac,46.23623,-64.50577,Entire home/apt,200,3,0,,,2,150,0,
48979292,The Perfect Escape Boutique Rental,98927491,Jenny,Charlotte,Grand Manan,44.6999,-66.74571,Entire home/apt,150,2,27,2021-10-24,6.48,1,143,27,
48991565,On The Pond- 20 Minutes to St Andrews-By-The-Sea,56591770,Wanda,Charlotte,Saint David,45.23912,-67.19429,Entire home/apt,205,2,5,2021-09-27,1.38,2,73,5,
48995017,Belliveau Beach Bunkie House,394987112,Matt,Westmorland,Shediac,46.23758,-64.50526,Entire home/apt,115,2,2,2021-08-08,0.80,2,142,2,
49010772,Adventurer's Base Camp,103498897,Robyn,Kings,Waterford,45.68976,-65.42294,Entire home/apt,126,1,6,2021-09-05,2.73,1,154,6,
49013796,Oceanfront 1 Bdrm Suite. Firepit & BBQ. Sleeps 4.,395270684,Leta,Charlotte,Grand Manan,44.68516,-66.77416,Entire home/apt,129,1,4,2021-09-26,1.35,2,152,4,
49036050,Spacious camper on oceanfront lot - Camper 2,46500856,Gilles,Gloucester,Beresford,47.84365,-65.75295,Entire home/apt,95,7,2,2021-08-08,0.58,4,208,2,
49037491,"""Nature Escape""",247973715,Annette,Westmorland,Dorchester,45.99651,-64.64658,Entire home/apt,100,1,35,2021-10-01,6.18,1,326,35,
49041594,Cozy 31ft camper on Atlantic Ocean - Camper 1,46500856,Gilles,Gloucester,Beresford,47.84321,-65.7512,Entire home/apt,95,7,0,,,4,211,0,
49042235,Oceanfront family friendly camper - Camper 3,46500856,Gilles,Gloucester,Beresford,47.84457,-65.7511,Entire home/apt,100,7,4,2021-08-15,1.45,4,211,4,
49042532,Oceanfront camper lot with king size bed- Camper 4,46500856,Gilles,Gloucester,Beresford,47.84372,-65.7524,Entire home/apt,100,7,2,2021-07-18,0.72,4,365,2,
49053470,Serenity and the Sea,247436321,Gisele,Kent,Richibucto,46.64502,-64.86198,Entire home/apt,175,5,4,2021-08-22,1.30,2,204,4,
49060900,Private 2 Bedroom Condo,72457869,Mat,Westmorland,Moncton,46.11555,-64.77014,Entire home/apt,100,3,3,2021-09-05,0.57,1,159,3,
49076487,Sussex NB Cabin Near Poley,235496036,Samantha,Kings,Waterford,45.68647,-65.39726,Entire home/apt,114,2,23,2021-10-22,4.13,1,281,23,
49076614,Beach Time! Rustic Cottage for a Family Getaway,32411962,Shannon,Westmorland,Shediac,46.23824,-64.50587,Entire home/apt,165,4,6,2021-08-06,1.86,1,158,6,
49091920,The Capulet Suite at the The Montague Rose B&B,392742003,Ben,Charlotte,Saint Andrews,45.0757,-67.04985,Private room,180,1,3,2021-09-06,0.68,4,268,3,
49092381,The Montague Suite at The Montague Rose B&B,392742003,Ben,Charlotte,Saint Andrews,45.07599,-67.04909,Private room,180,1,11,2021-10-10,2.97,4,262,11,
49096185,The Cottage on Queen - The Perfect Location!,395344076,Pam,Charlotte,Saint Andrews,45.07554,-67.05593,Entire home/apt,260,2,26,2021-09-20,11.82,1,116,26,
49098198,Oceanside Oasis,93524053,Chelsea,Northumberland,Hardwicke,47.05923,-64.99918,Entire home/apt,300,4,3,2021-08-22,0.97,1,326,3,
49104831,Serenity by the sea,247436321,Gisele,Kent,Richibucto,46.6429,-64.86055,Entire home/apt,175,5,3,2021-10-09,1.17,2,204,3,
49107077,Sunporch Loft Studio: downtown+private entry+deck,330193807,Monica,York,Fredericton,45.95804,-66.64163,Entire home/apt,179,1,14,2021-10-28,3.72,4,120,14,
49115524,Sandy Bottoms Beach House,45654556,Alexandre,Westmorland,Shediac,46.22521,-64.30772,Entire home/apt,350,3,16,2021-09-02,2.89,1,0,16,
49126001,The Goods Studio Historic Uptown Saint John,120950763,Susan,Saint John,City of Saint John,45.27081,-66.06123,Entire home/apt,100,1,35,2021-10-15,10.71,4,343,35,
49126147,Cozy waterfront cottage in lovely small town,396216808,Renelle,Kent,Wellington,46.46929,-64.71124,Entire home/apt,130,3,12,2021-08-26,2.77,1,0,12,
49157704,Charming cottage in Parlee Beach,355571381,Jeremy,Westmorland,Shediac,46.23533,-64.51022,Entire home/apt,200,7,4,2021-08-15,1.12,1,135,4,
49187092,#3 Beachfront Cottages #3- Beautiful Grand Manan,249119862,Rikki,Charlotte,Grand Manan,44.71001,-66.7384,Entire home/apt,185,3,8,2021-09-06,1.95,4,81,8,
49188139,Paradise on the Shediac River,167575690,Nicole,Westmorland,Shediac,46.21909,-64.53377,Entire home/apt,225,2,20,2021-10-05,6.00,1,178,20,
49189245,Escape to French Lake-Waterfront,83570540,Amanda,Sunbury,Sheffield,45.926105,-66.297234,Entire home/apt,185,2,12,2021-10-15,2.26,2,164,12,
49209970,Pa’s Place- Beautiful Grand Manan,249119862,Rikki,Charlotte,Grand Manan,44.6505,-66.84327,Entire home/apt,195,3,9,2021-08-30,2.76,4,162,9,
49211505,LaPointe Cottage,194722011,Peggy & Frank,Restigouche,Durham,47.92345,-66.07931,Entire home/apt,200,2,8,2021-08-19,1.51,2,360,8,
49222268,"Private, cozy, non shared, 1.3km from NBCC",217958381,Rafael,Westmorland,Moncton,46.10048,-64.82024,Entire home/apt,119,1,2,2021-07-21,0.58,37,0,2,
49240217,getaway camp,214868384,Sylvain,Gloucester,Bathurst,47.58008,-65.92172,Entire home/apt,125,3,2,2021-10-02,1.11,1,180,2,
49244271,Historic Charming Home Heart Of Uptown! Location! Coffee!,19544450,Sure Home Stays (Saint John),Saint John,City of Saint John,45.27102,-66.05554,Entire home/apt,44,1,3,2021-09-23,1.73,6,48,3,
49258677,"""Peaceful cottage on the beach",154187002,Gail,Queens,Canning,45.93155,-66.18589,Entire home/apt,180,3,12,2021-10-16,2.88,1,180,12,
49272888,3 Bdrm Cottage by Seal Cove Beach with firepit&bbq,395270684,Leta,Charlotte,Grand Manan,44.65034,-66.84205,Entire home/apt,185,2,8,2021-10-10,2.03,2,184,8,
49273719,#2 Beachfront Cottages #2- Beautiful Grand Manan,249119862,Rikki,Charlotte,Grand Manan,44.70999,-66.73586,Entire home/apt,185,3,10,2021-09-04,1.89,4,81,10,
49275084,"Private apartment - full kitchen, laundry, parking",397571811,Vanessa,Westmorland,Moncton,46.09937,-64.74734,Entire home/apt,88,1,17,2021-10-06,5.73,1,0,17,
49275880,"Private Studio/Charming Spa home near UNB,Hospital",3049676,Christina,Saint John,City of Saint John,45.29837,-66.10699,Private room,61,1,5,2021-09-25,1.21,3,364,5,
49286003,Private 2 bedrooms - nonshared - NBCC Moncton,217958381,Rafael,Westmorland,Moncton,46.10215,-64.81505,Entire home/apt,119,1,2,2021-04-30,0.32,37,0,2,
49293538,BOB'S Guest House,397733249,Robert,York,Fredericton,45.9517,-66.62102,Entire home/apt,89,1,18,2021-08-10,4.46,1,211,18,
49310472,Your stay in Forest Hill at Aznah and Ritesh place,296825316,Aznah,Saint John,City of Saint John,45.30763,-66.00506,Private room,40,1,34,2021-08-27,6.99,1,39,34,
49317080,Central Norton Suite,397848726,Clara,Kings,Norton,45.64005,-65.6993,Entire home/apt,85,2,4,2021-10-11,0.80,2,301,4,
49346496,Oceanview Beach house W/hot tub in Cocagne,163810614,Genevieve,Kent,Dundas,46.378979,-64.613106,Entire home/apt,218,2,23,2021-10-26,5.66,4,0,23,
49347646,MyHappyPlaceChalet with view of Shediac Bay,398058672,Colleen,Westmorland,Shediac,46.22758,-64.52001,Entire home/apt,149,4,10,2021-07-17,2.27,1,123,10,
49359504,Little Shemogue Beach Retreat,71567637,Stephen,Westmorland,Botsford,46.17861,-64.0233,Entire home/apt,175,4,5,2021-07-18,1.61,2,179,5,
49366340,Spacious private room in a quality house,274020600,Priscilla (Phuong),York,Fredericton,45.94694,-66.69846,Private room,50,1,21,2021-09-12,6.56,1,82,21,
49366418,#1 Beach Front Cottages #1- Beautiful Grand Manan,249119862,Rikki,Charlotte,Grand Manan,44.71045,-66.73589,Entire home/apt,185,3,10,2021-09-05,1.73,4,0,10,
49366532,Entire Perfect Beach House For a Group,134967256,Frederic,Westmorland,Shediac,46.22638,-64.31209,Entire home/apt,167,2,4,2021-08-31,1.22,1,335,4,
49366800,Chalet 58,396207542,André,Kent,Dundas,46.34024,-64.52862,Entire home/apt,283,7,0,,,3,270,0,
49366813,FAMILY  Fundy's Lost Lobster House Water-views,326203821,Slawek & Kristina,Albert,Harvey,45.73329,-64.69661,Entire home/apt,369,2,6,2021-09-15,1.64,6,159,6,
49369827,Waterfront glamping cabin,131456758,Nadia,York,Kingsclear,45.88115,-66.90877,Entire home/apt,115,2,19,2021-09-12,4.13,1,129,19,
49387554,River House,231772798,Ada,York,Fredericton,45.9849,-66.58781,Entire home/apt,87,1,13,2021-06-27,2.87,1,211,13,
49399263,Maison du Chemin de la cote vue sur la mer,396207542,André,Kent,Dundas,46.32104,-64.51447,Entire home/apt,365,7,0,,,3,267,0,
49402665,Cottage by the beach.,230234555,Dawn,Kent,Dundas,46.36003,-64.54646,Entire home/apt,125,2,12,2021-10-24,3.67,1,232,12,
49435741,Motel Room 1 - FOUR Nature Resort,36199878,Emily,Northumberland,Nelson,46.87561,-65.65941,Private room,95,1,3,2021-08-29,1.03,11,338,3,
49462516,Live by the water.  Period.,7761968,John,Westmorland,Shediac,46.22178,-64.38095,Entire home/apt,300,6,5,2021-09-03,1.02,3,365,5,
49502052,Tidal Treasure - Mini Resort,205879039,Tom & Carol,Charlotte,Dufferin,45.17011,-67.19442,Private room,1548,1,2,2021-08-09,0.45,10,319,2,
49504363,Darlings Island w/dock*Luxury 5th wheel camper,151261722,Chuck & Kathy,Kings,Hampton,45.48471,-65.89585,Entire home/apt,110,2,13,2021-09-27,4.38,1,0,13,
49517323,Bright Centrally Located 2 Bedroom Apartment,278153042,Ksquared,Westmorland,Shediac,46.21605,-64.54161,Entire home/apt,95,3,9,2021-09-08,2.90,2,0,9,
49537992,A hidden Gem in Cap Lumiere,396663737,Pat,Kent,Richibucto,46.65615,-64.7104,Entire home/apt,191,2,0,,,1,182,0,
49538978,Spacious apartment in St Andrews,230698302,Matthew,Charlotte,Saint Andrews,45.0869,-67.05841,Entire home/apt,90,1,16,2021-09-30,5.33,1,365,16,
49544337,Location!Cabin Retreat on the S.W. Miramichi River,399676863,Shelley,Northumberland,Blackville,46.60798,-65.73011,Entire home/apt,150,2,9,2021-10-11,6.14,1,169,9,
49548563,Buttermilk Creek Apartment,223006554,Clay,Carleton,Peel,46.43998,-67.61945,Entire home/apt,100,2,8,2021-10-23,1.92,4,349,8,
49559117,St Andrews Basic Abode,204796012,Nicole,Charlotte,Saint Andrews,45.08475,-67.06311,Entire home/apt,95,1,15,2021-10-24,5.06,6,21,15,
49563074,Peaceful River Home - Private waterfront & Kayaks,340204865,Maryse,Kent,Dundas,46.31305,-64.66349,Entire home/apt,235,4,17,2021-09-07,6.46,1,181,17,
49594828,Newly built Basement Studio,34620524,Rishab,Westmorland,Moncton,46.11154,-64.868,Private room,89,1,15,2021-08-04,4.13,1,119,15,
49595668,Chateau Euphoria - ur vacation home,42447632,Kamal & Hanoze,Kent,Dundas,46.40017,-64.65815,Private room,350,2,5,2021-08-06,2.73,4,147,5,
49602713,Seashell beach house ❤️,204225066,Yolande,Kent,Dundas,46.34199,-64.61599,Entire home/apt,250,3,13,2021-06-30,3.42,1,348,13,
49608071,Rustic Riverside Retreat~ The Magaguadavic Lodge,137084696,Tammy,York,Manners Sutton,45.65362,-67.10575,Entire home/apt,195,3,5,2021-08-22,1.27,1,177,5,
49617267,Waterview 2 BD apartment,372276773,Elena Liel,Saint John,City of Saint John,45.26959,-66.08053,Entire home/apt,65,1,6,2021-09-18,2.25,2,171,6,
49617486,Grand King Suite,42447632,Kamal & Hanoze,Kent,Dundas,46.40073,-64.65618,Private room,120,2,0,,,4,365,0,
49617718,Cozy room and beautiful surrounding,42447632,Kamal & Hanoze,Kent,Dundas,46.4013,-64.65645,Private room,75,1,5,2021-09-25,1.40,4,148,5,
49631114,"Sweet home, lakefront property.  Entire house.",182589418,Joanne,Saint John,City of Saint John,45.32663,-65.91063,Entire home/apt,200,2,9,2021-07-04,2.14,1,58,9,
49632245,Chalet au bord de la mer: Le Suisse,396207542,André,Kent,Dundas,46.34019,-64.52879,Entire home/apt,270,7,1,2021-08-14,0.39,3,180,1,
49636821,Sleeps 4 - Tastefully Renovated Townhouse,146205316,Shirley,Saint John,City of Saint John,45.28964,-66.05186,Entire home/apt,195,2,1,2021-07-18,0.29,1,362,1,
49636980,Glamping on the Glebe!,400360438,Barbara,Charlotte,Saint Andrews,45.1339,-67.05078,Entire home/apt,200,2,6,2021-09-08,1.13,1,57,6,
49644078,Chalet Savoie 2,313458674,Paul-Rino,Gloucester,Shippagan,47.7615,-64.74025,Entire home/apt,106,3,16,2021-10-04,3.64,2,236,16,
49645018,Private cottage...close to Edmundston NB,351690119,Michaud,Madawaska,Saint-Hilaire,47.31494,-68.38347,Entire home/apt,125,2,5,2021-07-13,1.67,1,179,5,
49657787,Petit chalet vert,322428990,Michelle,Gloucester,Caraquet,47.8001,-64.87302,Entire home/apt,147,2,8,2021-08-03,1.98,1,141,8,
49671454,Lakefront Cottage in Saint John NB,400610782,Joe,Saint John,City of Saint John,45.34864,-65.93312,Entire home/apt,149,3,17,2021-10-09,3.54,1,149,17,
49674237,Aboiteau Cottage,44701971,Stef,Westmorland,Shediac,46.22769,-64.31697,Entire home/apt,115,7,4,2021-08-14,0.84,1,182,4,
49704630,Woodlands Guest Suite 1 km to Hopewell Rocks,400877387,Stephen,Albert,Hopewell,45.838642,-64.575531,Entire home/apt,135,1,5,2021-08-01,1.42,1,0,5,
49706574,Waterfront cottage,302607333,Philippe,Northumberland,Alnwick,47.19459,-65.15722,Entire home/apt,150,3,15,2021-10-06,5.62,1,159,15,
49710825,Heaven in Devon “The Attic”,352746309,Jen & Darren,York,Fredericton,45.97123,-66.63558,Entire home/apt,137,1,2,2021-09-20,1.46,4,300,2,
49723712,Dungarvon Power Track Camp Sites,184290464,Erin,Northumberland,Blackville,46.74213,-65.87952,Entire home/apt,35,2,2,2021-08-02,0.50,1,180,2,
49730806,Stay by the Bay,401082366,Manon,Restigouche,Dalhousie,48.06131,-66.35287,Entire home/apt,195,3,12,2021-09-18,4.19,1,301,12,
49732272,Quaint 2 Bedroom Apartment,278153042,Ksquared,Westmorland,Shediac,46.21448,-64.53997,Entire home/apt,95,3,8,2021-08-27,2.53,2,291,8,
49732299,Fundys Lost Lobster & Lighthouse Cottage BnB Queen,326203821,Slawek & Kristina,Albert,Harvey,45.73418,-64.69814,Private room,119,1,1,2021-10-05,1,6,256,1,
49732562,Waterview Fundy's Lighthouse Cottage BnB King Room,326203821,Slawek & Kristina,Albert,Harvey,45.73393,-64.69702,Private room,139,1,2,2021-10-07,0.48,6,251,2,
49735046,Century charm 1,265895464,Melissa,Restigouche,Addington,48.00486,-66.67186,Entire home/apt,150,2,14,2021-10-21,3.68,4,95,14,
49735414,A studio for a week,155161002,Han,York,Fredericton,45.97585,-66.6467,Entire home/apt,60,6,0,,,1,88,0,
49756224,Delightful Cottage by the Bay,401275193,Monica,Kings,Kars,45.62044,-65.90675,Entire home/apt,325,2,1,2021-10-24,1,1,218,1,
49756400,New Brunswick Picture Province and Gaspe Peninsula,13699315,Wayne,Restigouche,Addington,47.99962,-66.67322,Entire home/apt,180,3,3,2021-08-08,1.29,1,180,3,
49758714,Zion-Inn Smart,220303536,Zion-Inn,Saint John,City of Saint John,45.25831,-66.07123,Private room,33,1,10,2021-09-25,2.61,14,339,10,
49786972,"Private, cozy, non shared, 1.2km from NBCC",217958381,Rafael,Westmorland,Moncton,46.10258,-64.8221,Entire home/apt,61,1,7,2021-08-02,1.69,37,0,7,
49787166,Eye Catching 1 Bedroom Suite,72885777,Canadian Home,Saint John,City of Saint John,45.27008,-66.05683,Entire home/apt,65,1,18,2021-09-18,3.42,7,0,18,
49835570,Chalet L'Evasion rénové et direct bord de mer,401901393,Pauline Et Jeff,Gloucester,New Bandon,47.83651,-65.01293,Entire home/apt,95,6,11,2021-10-24,3.37,1,140,11,
49838358,Fisherman’s View of North Head with cozy decks,78174778,Abigail,Charlotte,Grand Manan,44.77118,-66.76725,Entire home/apt,150,1,18,2021-09-25,4.58,1,0,18,
49847133,"Best location! Executive home, downtown St Andrews",184564354,David & Heather,Charlotte,Saint Andrews,45.07528,-67.04999,Entire home/apt,320,3,4,2021-10-03,1.26,1,346,4,
